,1,2,3,4,5,6,7,8
821,0.55,0.63,0.54,0.16,0.5,0.0,0.45,0.27
822,0.46,0.62,0.54,0.25,0.5,0.0,0.46,0.22
823,0.53,0.59,0.48,0.14,0.5,0.0,0.51,0.22
824,0.42,0.53,0.57,0.17,0.5,0.0,0.49,0.22
825,0.52,0.46,0.56,0.2,0.5,0.0,0.5,0.22
826,0.53,0.43,0.57,0.24,0.5,0.0,0.39,0.28
827,0.33,0.35,0.56,0.19,0.5,0.0,0.5,0.22
828,0.45,0.48,0.56,0.56,0.5,0.0,0.47,0.22
829,0.56,0.48,0.5,0.17,0.5,0.0,0.51,0.26
830,0.77,0.57,0.45,0.17,0.5,0.0,0.53,0.22
831,0.56,0.59,0.54,0.18,0.5,0.0,0.48,0.46
832,0.33,0.39,0.52,0.09,0.5,0.0,0.47,0.28
833,0.48,0.41,0.54,0.39,0.5,0.0,0.51,0.22
834,0.3,0.3,0.46,0.32,0.5,0.0,0.45,0.22
835,0.38,0.26,0.6,0.1,0.5,0.0,0.48,0.44
836,0.68,0.39,0.5,0.15,0.5,0.0,0.48,0.37
837,0.62,0.41,0.52,0.17,0.5,0.0,0.48,0.22
838,0.52,0.37,0.48,0.13,0.5,0.0,0.55,0.22
839,0.32,0.48,0.49,0.17,0.5,0.0,0.47,0.22
840,0.34,0.35,0.58,0.2,0.5,0.0,0.46,0.32
841,0.33,0.21,0.53,0.15,1.0,0.0,0.52,0.5
842,0.49,0.45,0.57,0.24,0.5,0.0,0.47,0.38
843,0.4,0.28,0.48,0.06,0.5,0.0,0.49,0.42
844,0.51,0.39,0.56,0.25,0.5,0.0,0.51,0.33
845,0.45,0.45,0.52,0.17,0.5,0.0,0.54,0.22
846,0.28,0.51,0.55,0.19,0.5,0.0,0.57,0.22
847,0.51,0.51,0.56,0.28,0.5,0.0,0.54,0.27
848,0.48,0.56,0.49,0.32,0.5,0.0,0.5,0.22
849,0.59,0.46,0.48,0.46,0.5,0.0,0.49,0.22
850,0.51,0.46,0.4,0.65,0.5,0.0,0.49,0.22
851,0.37,0.44,0.51,0.56,0.5,0.0,0.5,0.38
852,0.81,0.55,0.35,0.34,0.5,0.0,0.51,0.22
853,0.53,0.45,0.53,0.18,0.5,0.0,0.42,0.22
854,0.45,0.27,0.5,0.33,0.5,0.0,0.53,0.26
855,0.36,0.33,0.38,0.15,0.5,0.0,0.55,0.36
856,0.48,0.5,0.56,0.11,0.5,0.0,0.33,0.22
857,0.35,0.47,0.53,0.19,0.5,0.0,0.48,0.22
858,0.48,0.48,0.56,0.18,0.5,0.0,0.58,0.22
859,0.6,0.59,0.47,0.47,0.5,0.0,0.53,0.22
860,0.45,0.53,0.51,0.42,0.5,0.0,0.52,0.22
861,0.29,0.4,0.41,0.48,0.5,0.0,0.53,0.3
862,0.58,0.53,0.33,0.26,0.5,0.0,0.51,0.22
863,0.46,0.43,0.5,0.24,0.5,0.0,0.48,0.31
864,0.43,0.46,0.5,0.21,0.5,0.0,0.49,0.34
865,0.61,0.55,0.51,0.26,0.5,0.0,0.52,0.22
866,0.5,0.62,0.52,0.3,0.5,0.0,0.56,0.22
867,0.49,0.45,0.54,0.4,0.5,0.0,0.55,0.22
868,0.64,0.53,0.59,0.14,0.5,0.0,0.53,0.22
869,0.57,0.6,0.54,0.17,0.5,0.0,0.52,0.22
870,0.38,0.31,0.59,0.19,0.5,0.0,0.46,0.22
871,0.68,0.53,0.44,0.31,0.5,0.0,0.51,0.22
872,0.24,0.41,0.47,0.16,0.5,0.0,0.51,0.38
873,0.61,0.39,0.53,0.14,0.5,0.0,0.43,0.26
874,0.39,0.16,0.59,0.08,0.5,0.0,0.51,0.27
875,0.33,0.28,0.5,0.4,0.5,0.0,0.46,0.61
876,0.51,0.55,0.56,0.18,0.5,0.0,0.5,0.38
877,0.39,0.44,0.54,0.24,0.5,0.0,0.51,0.49
878,0.43,0.48,0.53,0.18,0.5,0.0,0.46,0.22
879,0.47,0.43,0.48,0.16,0.5,0.0,0.46,0.27
880,0.52,0.5,0.51,0.2,0.5,0.0,0.51,0.22
881,0.33,0.28,0.52,0.15,0.5,0.0,0.51,0.86
882,0.36,0.48,0.5,0.13,0.5,0.0,0.49,0.6
883,0.45,0.54,0.49,0.29,0.5,0.0,0.49,0.25
884,0.55,0.59,0.53,0.15,0.5,0.0,0.49,0.22
885,0.31,0.39,0.55,0.28,0.5,0.0,0.46,0.31
886,0.43,0.41,0.51,0.34,0.5,0.0,0.49,0.28
887,0.64,0.5,0.53,0.1,0.5,0.0,0.51,0.22
888,0.41,0.52,0.56,0.26,0.5,0.0,0.48,0.32
889,0.48,0.47,0.59,0.41,0.5,0.0,0.56,0.27
890,0.49,0.49,0.51,0.29,0.5,0.0,0.52,0.71
891,0.41,0.52,0.51,0.22,0.5,0.0,0.52,0.44
892,0.51,0.61,0.5,0.23,0.5,0.0,0.52,0.61
893,0.59,0.47,0.51,0.53,0.5,0.0,0.53,0.26
894,0.4,0.6,0.5,0.16,0.5,0.0,0.51,0.22
895,0.54,0.53,0.53,0.17,0.5,0.0,0.51,0.39
896,0.61,0.46,0.54,0.11,0.5,0.0,0.47,0.22
897,0.66,0.55,0.54,0.18,0.5,0.0,0.43,0.22
898,0.53,0.46,0.54,0.37,0.5,0.0,0.51,0.3
899,0.41,0.41,0.43,0.61,0.5,0.0,0.53,0.22
900,0.58,0.31,0.6,0.12,0.5,0.0,0.47,0.33
901,0.49,0.67,0.5,0.28,0.5,0.0,0.43,0.22
902,0.44,0.33,0.55,0.16,0.5,0.0,0.49,0.22
903,0.44,0.45,0.53,0.19,0.5,0.0,0.41,0.28
904,0.57,0.55,0.52,0.16,0.5,0.0,0.49,0.39
905,0.45,0.66,0.39,0.11,0.5,0.0,0.54,0.22
906,0.32,0.49,0.53,0.28,0.5,0.0,0.5,0.5
907,0.35,0.42,0.56,0.28,0.5,0.0,0.47,0.22
908,0.46,0.41,0.58,0.1,0.5,0.0,0.48,0.22
909,0.57,0.51,0.58,0.22,0.5,0.0,0.51,0.22
910,0.47,0.47,0.54,0.19,0.5,0.0,0.51,0.33
911,0.34,0.58,0.5,0.26,0.5,0.0,0.51,0.22
912,0.55,0.45,0.58,0.25,0.5,0.0,0.49,0.22
913,0.4,0.66,0.34,0.21,0.5,0.0,0.52,0.26
914,0.42,0.21,0.59,0.3,0.5,0.0,0.47,0.27
915,0.6,0.48,0.46,0.32,0.5,0.0,0.4,0.33
916,0.64,0.44,0.51,0.35,0.5,0.0,0.53,0.22
917,0.35,0.4,0.44,0.25,0.5,0.0,0.53,0.57
918,0.55,0.38,0.64,0.42,0.5,0.0,0.47,0.22
919,0.45,0.43,0.5,0.25,0.5,0.0,0.47,0.22
920,0.47,0.53,0.48,0.51,0.5,0.0,0.54,0.22
921,0.45,0.49,0.57,0.25,0.5,0.0,0.48,0.22
922,0.45,0.52,0.5,0.12,0.5,0.0,0.6,0.22
923,0.56,0.51,0.32,0.49,0.5,0.0,0.48,0.22
924,0.37,0.58,0.5,0.22,0.5,0.0,0.47,0.22
925,0.47,0.45,0.51,0.33,0.5,0.0,0.46,0.26
926,0.5,0.36,0.64,0.37,0.5,0.0,0.37,0.33
927,0.43,0.44,0.64,0.19,0.5,0.0,0.38,0.33
928,0.38,0.4,0.59,0.25,0.5,0.0,0.44,0.22
929,0.39,0.39,0.59,0.25,0.5,0.0,0.45,0.22
930,0.54,0.55,0.56,0.14,0.5,0.0,0.5,0.25
931,0.45,0.5,0.57,0.29,0.5,0.0,0.44,0.11
932,0.45,0.5,0.57,0.29,0.5,0.0,0.44,0.11
933,0.61,0.38,0.57,0.36,0.5,0.0,0.44,0.21
934,0.61,0.38,0.57,0.36,0.5,0.0,0.44,0.21
935,0.43,0.33,0.54,0.37,0.5,0.0,0.38,0.16
936,0.43,0.33,0.54,0.37,0.5,0.0,0.38,0.16
937,0.51,0.39,0.58,0.19,0.5,0.0,0.47,0.22
938,0.72,0.51,0.52,0.08,0.5,0.0,0.54,0.22
939,0.35,0.41,0.53,0.27,0.5,0.0,0.47,0.29
940,0.56,0.49,0.54,0.15,0.5,0.0,0.5,0.35
941,0.57,0.37,0.43,0.27,0.5,0.0,0.53,0.28
942,0.57,0.49,0.61,0.26,0.5,0.0,0.52,0.22
943,0.48,0.45,0.63,0.19,0.5,0.0,0.58,0.22
944,0.34,0.48,0.47,0.19,0.5,0.0,0.5,0.3
945,0.54,0.57,0.55,0.18,0.5,0.0,0.5,0.22
946,0.38,0.44,0.55,0.44,0.5,0.0,0.47,0.51
947,0.4,0.3,0.57,0.13,0.5,0.0,0.46,0.22
948,0.27,0.31,0.55,0.13,0.5,0.0,0.5,0.22
949,0.52,0.46,0.56,0.25,0.5,0.0,0.52,0.22
950,0.44,0.5,0.55,0.24,0.5,0.0,0.48,0.22
951,0.34,0.47,0.48,0.32,0.5,0.0,0.42,0.22
952,0.5,0.56,0.63,0.25,0.5,0.0,0.42,0.22
953,0.46,0.53,0.47,0.37,0.5,0.0,0.51,0.36
954,0.31,0.6,0.65,0.18,0.5,0.0,0.46,0.22
955,0.57,0.42,0.63,0.22,0.5,0.0,0.68,0.32
956,0.37,0.45,0.53,0.14,0.5,0.0,0.49,0.22
957,0.38,0.38,0.54,0.24,0.5,0.0,0.54,0.22
958,0.36,0.49,0.55,0.21,0.5,0.0,0.55,0.33
959,0.29,0.4,0.5,0.16,0.5,0.0,0.51,0.34
960,0.37,0.3,0.51,0.15,0.5,0.0,0.58,0.26
961,0.35,0.33,0.48,0.42,0.5,0.0,0.47,0.43
962,0.46,0.35,0.69,0.18,0.5,0.0,0.3,0.25
963,0.46,0.35,0.69,0.18,0.5,0.0,0.3,0.25
964,0.57,0.43,0.52,0.3,0.5,0.0,0.37,0.11
965,0.57,0.43,0.52,0.3,0.5,0.0,0.37,0.11
966,0.59,0.51,0.48,0.12,0.5,0.0,0.54,0.31
967,0.59,0.51,0.48,0.12,0.5,0.0,0.54,0.31
968,0.61,0.53,0.59,0.17,0.5,0.0,0.44,0.28
969,0.61,0.48,0.56,0.19,0.5,0.0,0.53,0.31
970,0.61,0.48,0.56,0.19,0.5,0.0,0.53,0.31
971,0.44,0.56,0.52,0.18,0.5,0.0,0.5,0.11
972,0.36,0.56,0.52,0.18,0.5,0.0,0.45,0.16
973,0.37,0.44,0.64,0.48,0.5,0.0,0.36,0.27
974,0.72,0.37,0.63,0.38,0.5,0.0,0.4,0.14
975,0.72,0.37,0.63,0.38,0.5,0.0,0.4,0.14
976,0.44,0.36,0.64,0.45,0.5,0.0,0.53,0.11
977,0.58,0.45,0.55,0.27,0.5,0.0,0.48,0.11
978,0.63,0.64,0.45,0.26,0.5,0.0,0.43,0.22
979,0.63,0.64,0.45,0.26,0.5,0.0,0.43,0.22
980,0.43,0.33,0.67,0.12,0.5,0.0,0.45,0.23
981,0.43,0.33,0.67,0.12,0.5,0.0,0.43,0.23
982,0.58,0.44,0.5,0.26,0.5,0.0,0.52,0.22
983,0.38,0.43,0.53,0.22,0.5,0.0,0.48,0.11
984,0.4,0.45,0.61,0.29,0.5,0.0,0.44,0.22
985,0.4,0.45,0.61,0.29,0.5,0.0,0.44,0.22
986,0.34,0.34,0.65,0.4,0.5,0.0,0.32,0.16
987,0.34,0.34,0.65,0.4,0.5,0.0,0.32,0.16
988,0.43,0.22,0.79,0.79,0.5,0.0,0.22,0.0
989,0.35,0.21,1.0,0.8,0.5,0.0,0.13,0.01
990,0.35,0.21,1.0,0.8,0.5,0.0,0.13,0.01
991,0.56,0.35,0.47,0.41,0.5,0.0,0.5,0.22
992,0.56,0.35,0.47,0.35,0.5,0.0,0.52,0.22
993,0.54,0.44,0.55,0.48,0.5,0.0,0.47,0.22
994,0.35,0.39,0.56,0.2,0.5,0.0,0.49,0.41
995,0.48,0.46,0.58,0.16,0.5,0.0,0.45,0.22
996,0.48,0.55,0.48,0.1,0.5,0.0,0.55,0.22
997,0.66,0.6,0.52,0.19,0.5,0.0,0.69,0.22
998,0.69,0.54,0.55,0.23,0.5,0.0,0.73,0.22
999,0.73,0.6,0.47,0.2,0.5,0.0,0.72,0.22
1000,0.78,0.82,0.56,0.21,0.5,0.0,0.69,0.22
1001,0.42,0.49,0.49,0.36,0.5,0.0,0.57,0.26
1002,0.44,0.62,0.53,0.27,0.5,0.0,0.49,0.22
1003,0.56,0.61,0.52,0.19,0.5,0.0,0.52,0.32
1004,0.47,0.56,0.46,0.5,0.5,0.0,0.51,0.22
1005,0.46,0.33,0.45,0.22,0.5,0.0,0.41,0.37
1006,0.52,0.43,0.61,0.22,0.5,0.0,0.45,0.22
1007,0.52,0.43,0.61,0.22,0.5,0.0,0.45,0.22
1008,0.32,0.44,0.54,0.21,0.5,0.0,0.4,0.19
1009,0.32,0.44,0.54,0.21,0.5,0.0,0.4,0.19
1010,0.48,0.41,0.52,0.33,0.5,0.0,0.51,0.26
1011,0.46,0.39,0.54,0.22,0.5,0.0,0.48,0.25
1012,0.46,0.39,0.54,0.22,0.5,0.0,0.48,0.25
1013,0.42,0.5,0.64,0.13,0.5,0.0,0.49,0.22
1014,0.46,0.54,0.59,0.41,0.5,0.0,0.53,0.21
1015,0.46,0.54,0.59,0.41,0.5,0.0,0.53,0.21
1016,0.39,0.65,0.57,0.19,0.5,0.0,0.44,0.25
1017,0.39,0.65,0.57,0.19,0.5,0.0,0.43,0.25
1018,0.38,0.5,0.52,0.44,0.5,0.0,0.54,0.11
1019,0.38,0.5,0.52,0.44,0.5,0.0,0.54,0.11
1020,0.51,0.52,0.58,0.17,0.5,0.0,0.47,0.28
1021,0.57,0.48,0.54,0.22,0.5,0.0,0.5,0.11
1022,0.5,0.5,0.62,0.23,0.5,0.0,0.35,0.11
1023,0.41,0.49,0.65,0.28,0.5,0.0,0.59,0.57
1024,0.53,0.57,0.6,0.36,0.5,0.0,0.5,0.22
1025,0.53,0.57,0.6,0.36,0.5,0.0,0.5,0.22
1026,0.37,0.3,0.62,0.43,0.5,0.0,0.44,0.39
1027,0.37,0.3,0.62,0.43,0.5,0.0,0.44,0.39
1028,0.6,0.57,0.52,0.14,0.5,0.0,0.46,0.48
1029,0.42,0.38,0.52,0.29,0.5,0.0,0.42,0.22
1030,0.41,0.46,0.58,0.08,0.5,0.0,0.51,0.28
1031,0.49,0.4,0.58,0.23,0.5,0.0,0.47,0.27
1032,0.37,0.37,0.51,0.38,0.5,0.0,0.44,0.22
1033,0.57,0.5,0.4,0.08,0.5,0.0,0.47,0.22
1034,0.51,0.4,0.5,0.28,0.5,0.0,0.48,0.27
1035,0.34,0.25,0.55,0.28,0.5,0.0,0.51,0.49
1036,0.77,0.86,0.44,0.27,0.5,0.0,0.48,0.22
1037,0.59,0.54,0.53,0.14,0.5,0.0,0.48,0.22
1038,0.5,0.48,0.48,0.23,0.5,0.0,0.53,0.68
1039,0.39,1.0,0.38,0.41,0.5,0.0,0.5,0.27
1040,0.56,0.42,0.52,0.14,0.5,0.0,0.51,0.22
1041,0.39,0.46,0.33,0.18,0.5,0.0,0.53,0.22
1042,0.52,0.54,0.47,0.49,0.5,0.0,0.54,0.22
1043,0.46,0.49,0.55,0.18,0.5,0.0,0.56,0.22
1044,0.56,0.65,0.49,0.56,0.5,0.0,0.49,0.22
1045,0.53,0.51,0.55,0.57,0.5,0.0,0.46,0.22
1046,0.54,0.64,0.4,0.56,0.5,0.0,0.51,0.22
1047,0.47,0.58,0.47,0.52,0.5,0.0,0.54,0.22
1048,0.46,0.42,0.51,0.16,0.5,0.0,0.56,0.22
1049,0.6,0.51,0.49,0.18,0.5,0.0,0.53,0.38
1050,0.85,0.66,0.49,0.18,0.5,0.0,0.51,0.22
1051,0.55,0.52,0.44,0.2,0.5,0.0,0.56,0.22
1052,0.49,0.38,0.56,0.09,0.5,0.0,0.46,0.22
1053,0.38,0.4,0.53,0.12,0.5,0.0,0.55,0.22
1054,0.55,0.55,0.52,0.13,0.5,0.0,0.53,0.25
1055,0.46,0.44,0.58,0.17,0.5,0.0,0.55,0.22
1056,0.34,0.46,0.52,0.19,0.5,0.0,0.53,0.26
1057,0.58,0.56,0.46,0.14,0.5,0.0,0.51,0.22
1058,0.46,0.47,0.44,0.18,1.0,0.0,0.46,0.22
1059,0.44,0.71,0.5,0.21,0.5,0.0,0.54,0.27
1060,0.56,0.49,0.32,0.22,0.5,0.0,0.5,0.22
1061,0.41,0.49,0.47,0.09,0.5,0.0,0.49,0.22
1062,0.44,0.51,0.53,0.3,0.5,0.0,0.53,0.22
1063,0.54,0.51,0.56,0.15,0.5,0.0,0.54,0.31
1064,0.51,0.51,0.32,0.27,0.5,0.0,0.54,0.22
1065,0.46,0.38,0.51,0.2,0.5,0.0,0.51,0.22
1066,0.55,0.72,0.35,0.26,0.5,0.0,0.49,0.22
1067,0.54,0.44,0.35,0.19,0.5,0.0,0.51,0.27
1068,0.65,0.66,0.37,0.12,0.5,0.0,0.52,0.27
1069,0.41,0.4,0.56,0.17,0.5,0.0,0.56,0.22
1070,0.39,0.71,0.38,0.14,0.5,0.0,0.5,0.22
1071,0.37,0.42,0.46,0.15,0.5,0.0,0.51,0.31
1072,0.59,0.55,0.57,0.18,0.5,0.0,0.51,0.22
1073,0.48,0.51,0.5,0.24,0.5,0.0,0.54,0.38
1074,0.39,0.3,0.63,0.2,0.5,0.0,0.43,0.47
1075,0.47,0.52,0.54,0.25,0.5,0.0,0.54,0.29
1076,0.77,0.82,0.4,0.36,0.5,0.0,0.38,0.22
1077,0.52,0.55,0.39,0.09,1.0,0.0,0.55,0.25
1078,0.42,0.28,0.33,0.23,0.5,0.0,0.39,0.26
1079,0.47,0.37,0.46,0.28,0.5,0.0,0.52,0.99
1080,0.48,0.5,0.47,0.29,0.5,0.0,0.46,0.27
1081,0.3,0.33,0.55,0.12,0.5,0.0,0.53,0.38
1082,0.49,0.49,0.52,0.18,0.5,0.0,0.51,0.25
1083,0.54,0.59,0.57,0.34,0.5,0.0,0.49,0.22
1084,0.7,0.78,0.53,0.24,0.5,0.0,0.48,0.22
1085,0.85,0.69,0.34,0.31,0.5,0.0,0.57,0.3
1086,0.56,0.59,0.45,0.15,0.5,0.0,0.54,0.22
1087,0.47,0.56,0.53,0.44,0.5,0.0,0.53,0.22
1088,0.53,0.49,0.47,0.21,0.5,0.0,0.53,0.22
1089,0.7,0.57,0.34,0.19,0.5,0.0,0.53,0.27
1090,0.42,0.43,0.67,0.7,0.5,0.0,0.42,0.25
1091,0.47,0.44,0.53,0.18,0.5,0.0,0.47,0.29
1092,0.4,0.49,0.53,0.23,0.5,0.0,0.44,0.26
1093,0.45,0.65,0.51,0.17,0.5,0.0,0.49,0.22
1094,0.42,0.42,0.55,0.31,0.5,0.0,0.43,0.22
1095,0.45,0.41,0.53,0.49,0.5,0.0,0.49,0.31
1096,0.42,0.28,0.49,0.22,0.5,0.0,0.55,0.34
1097,0.47,0.5,0.47,0.22,0.5,0.0,0.53,0.45
1098,0.33,0.42,0.55,0.23,0.5,0.0,0.52,0.43
1099,0.56,0.55,0.57,0.15,0.5,0.0,0.54,0.25
1100,0.37,0.47,0.49,0.12,0.5,0.0,0.47,0.31
1101,0.32,0.6,0.48,0.13,0.5,0.0,0.53,0.22
1102,0.38,0.42,0.31,0.35,0.5,0.0,0.52,0.22
1103,0.46,0.56,0.56,0.25,0.5,0.0,0.43,0.22
1104,0.47,0.55,0.57,0.17,0.5,0.0,0.52,0.66
1105,0.37,0.55,0.52,0.13,0.5,0.0,0.42,0.8
1106,0.46,0.48,0.38,0.22,0.5,0.0,0.39,0.45
1107,0.8,0.69,0.53,0.33,0.5,0.0,0.51,0.22
1108,0.52,0.65,0.36,0.37,0.5,0.0,0.52,0.34
1109,0.19,0.16,0.68,0.36,0.5,0.0,0.49,0.21
1110,0.64,0.31,0.53,0.15,0.5,0.0,0.53,0.31
1111,0.4,0.43,0.36,0.33,0.5,0.0,0.51,0.22
1112,0.47,0.56,0.51,0.2,0.5,0.0,0.52,0.59
1113,0.4,0.75,0.44,0.12,0.5,0.0,0.49,0.22
1114,0.48,0.55,0.58,0.18,0.5,0.0,0.38,0.69
1115,0.57,0.51,0.34,0.13,0.5,0.0,0.53,0.27
1116,0.23,0.37,0.32,0.13,0.5,0.0,0.53,0.22
1117,0.54,0.5,0.51,0.26,0.5,0.0,0.52,0.22
1118,0.6,0.64,0.56,0.36,0.5,0.0,0.46,0.27
1119,0.27,0.41,0.24,0.2,0.5,0.0,0.49,0.22
1120,0.25,0.35,0.22,0.18,0.5,0.0,0.46,0.22
1121,0.39,0.45,0.51,0.29,0.5,0.0,0.54,0.22
1122,0.33,0.47,0.55,0.24,0.5,0.0,0.45,0.67
1123,0.37,0.4,0.38,0.18,0.5,0.0,0.51,0.22
1124,0.43,0.47,0.47,0.18,0.5,0.0,0.47,0.22
1125,0.66,0.43,0.57,0.6,0.5,0.0,0.19,0.33
1126,0.55,0.4,0.62,0.22,0.5,0.0,0.37,0.28
1127,0.33,0.46,0.6,0.18,0.5,0.0,0.51,0.26
1128,0.51,0.5,0.54,0.11,0.5,0.0,0.6,0.22
1129,0.54,0.6,0.57,0.17,0.5,0.0,0.44,0.22
1130,0.45,0.57,0.38,0.28,0.5,0.0,0.53,0.31
1131,0.55,0.57,0.51,0.07,0.5,0.0,0.55,0.22
1132,0.54,0.47,0.58,0.4,0.5,0.0,0.46,0.27
1133,0.36,0.32,0.55,0.27,0.5,0.0,0.47,0.43
1134,0.46,0.41,0.45,0.23,0.5,0.0,0.48,0.22
1135,0.4,0.39,0.6,0.23,0.5,0.0,0.52,0.31
1136,0.52,0.47,0.58,0.18,0.5,0.0,0.34,0.11
1137,0.52,0.47,0.58,0.18,0.5,0.0,0.34,0.11
1138,0.5,0.45,0.51,0.19,0.5,0.0,0.53,0.25
1139,0.57,0.55,0.51,0.18,0.5,0.0,0.51,0.43
1140,0.44,0.43,0.46,0.28,0.5,0.0,0.45,0.29
1141,0.46,0.5,0.5,0.28,0.5,0.0,0.5,0.37
1142,0.66,0.65,0.54,0.4,0.5,0.0,0.51,0.22
1143,0.77,0.73,0.49,0.46,0.5,0.0,0.38,0.22
1144,0.38,0.58,0.46,0.21,0.5,0.0,0.52,0.22
1145,0.32,0.68,0.51,0.16,0.5,0.83,0.55,0.22
1146,0.27,0.46,0.52,0.17,0.5,0.0,0.49,0.44
1147,0.52,0.45,0.45,0.13,0.5,0.0,0.48,0.22
1148,0.37,0.29,0.45,0.15,0.5,0.0,0.49,0.22
1149,0.37,0.48,0.67,0.37,0.5,0.0,0.56,0.62
1150,0.44,0.59,0.54,0.18,0.5,0.0,0.49,0.22
1151,0.48,0.65,0.36,0.24,0.5,0.0,0.54,0.31
1152,0.59,0.49,0.45,0.22,0.5,0.0,0.45,0.31
1153,0.73,0.52,0.59,0.25,0.5,0.0,0.51,0.22
1154,0.5,0.43,0.5,0.17,0.5,0.0,0.46,0.47
1155,0.23,0.13,0.51,0.16,0.5,0.0,0.53,0.51
1156,0.49,0.6,0.54,0.35,0.5,0.0,0.53,0.46
1157,0.52,0.31,0.56,0.16,0.5,0.0,0.55,0.22
1158,0.49,0.48,0.51,0.21,0.5,0.0,0.53,0.22
1159,0.49,0.6,0.42,0.18,0.5,0.0,0.58,0.28
1160,0.6,0.62,0.54,0.11,0.5,0.0,0.51,0.22
1161,0.55,0.47,0.53,0.2,0.5,0.0,0.4,0.22
1162,0.47,0.32,0.51,0.24,0.5,0.0,0.54,0.27
1163,0.53,0.25,0.59,0.27,0.5,0.0,0.45,0.26
1164,0.31,0.5,0.54,0.32,0.5,0.0,0.53,0.31
1165,0.25,0.33,0.48,0.18,0.5,0.0,0.42,0.33
1166,0.55,0.46,0.47,0.15,0.5,0.0,0.47,0.22
1167,0.61,0.5,0.61,0.21,0.5,0.0,0.55,0.54
1168,0.5,0.52,0.51,0.22,0.5,0.0,0.46,0.37
1169,0.62,0.33,0.49,0.24,0.5,0.0,0.51,0.42
1170,0.56,0.52,0.46,0.17,0.5,0.0,0.49,0.73
1171,0.52,0.56,0.55,0.16,0.5,0.0,0.53,0.39
1172,0.53,0.48,0.51,0.18,0.5,0.0,0.52,0.27
1173,0.51,0.48,0.51,0.19,0.5,0.0,0.51,0.27
1174,0.51,0.48,0.51,0.26,0.5,0.0,0.51,0.27
1175,0.53,0.48,0.51,0.18,0.5,0.0,0.51,0.27
1176,0.6,0.46,0.51,0.1,0.5,0.0,0.48,0.31
1177,0.6,0.46,0.51,0.1,0.5,0.0,0.48,0.31
1178,0.44,0.39,0.63,0.11,0.5,0.0,0.49,0.26
1179,0.51,0.5,0.49,0.45,0.5,0.0,0.48,0.22
1180,0.45,0.45,0.51,0.3,0.5,0.0,0.48,0.44
1181,0.38,0.42,0.47,0.12,0.5,0.0,0.47,0.53
1182,0.19,0.66,0.6,0.14,0.5,0.0,0.2,0.25
1183,0.41,0.42,0.23,0.16,0.5,0.0,0.4,0.22
1184,0.25,0.42,0.21,0.14,0.5,0.0,0.41,0.22
1185,0.7,0.58,0.53,0.39,0.5,0.0,0.59,0.22
1186,0.49,0.31,0.43,0.24,0.5,0.0,0.54,0.22
1187,0.46,0.41,0.43,0.18,0.5,0.0,0.54,0.22
1188,0.83,0.81,0.45,0.38,0.5,0.0,0.4,0.26
1189,0.38,0.51,0.56,0.21,0.5,0.0,0.48,0.31
1190,0.32,0.36,0.28,0.38,0.5,0.0,0.5,0.4
1191,0.4,0.65,0.38,0.17,0.5,0.0,0.57,0.22
1192,0.36,0.37,0.63,0.25,0.5,0.0,0.3,0.22
1193,0.49,0.55,0.41,0.19,0.5,0.0,0.48,0.31
1194,0.3,0.45,0.55,0.19,0.5,0.0,0.53,0.4
1195,0.88,0.72,0.32,0.3,0.5,0.0,0.52,0.33
1196,0.44,0.4,0.53,0.19,0.5,0.0,0.48,0.27
1197,0.45,0.57,0.52,0.21,0.5,0.0,0.54,0.38
1198,0.46,0.61,0.38,0.35,0.5,0.0,0.49,0.22
1199,0.55,0.41,0.67,0.61,0.5,0.0,0.49,0.14
1200,0.28,0.18,0.72,0.26,0.5,0.0,0.49,0.25
1201,0.66,0.65,0.53,0.17,0.5,0.0,0.47,0.66
1202,0.36,0.5,0.39,0.23,0.5,0.0,0.5,0.22
1203,0.48,0.54,0.56,0.29,0.5,0.0,0.51,0.43
1204,0.33,0.37,0.49,0.22,0.5,0.0,0.55,0.22
1205,0.58,0.43,0.32,0.11,0.5,0.0,0.49,0.22
1206,0.58,0.64,0.42,0.3,0.5,0.0,0.54,0.22
1207,0.74,0.82,0.46,0.24,0.5,0.0,0.5,0.31
1208,0.74,0.82,0.46,0.24,0.5,0.0,0.48,0.22
1209,0.75,0.76,0.58,0.22,0.5,0.0,0.49,0.22
1210,0.58,0.37,0.58,0.16,0.5,0.0,0.51,0.22
1211,0.39,0.39,0.65,0.16,0.5,0.0,0.45,0.22
1212,0.51,0.59,0.55,0.21,0.5,0.0,0.52,0.22
1213,0.41,0.35,0.6,0.22,0.5,0.0,0.56,0.79
1214,0.43,0.28,0.41,0.32,0.5,0.0,0.52,0.22
1215,0.41,0.49,0.55,0.13,0.5,0.0,0.55,0.22
1216,0.23,0.29,0.46,0.0,0.5,0.0,0.43,0.31
1217,0.25,0.48,0.45,0.32,0.5,0.0,0.4,0.22
1218,0.38,0.34,0.55,0.44,0.5,0.0,0.48,0.26
1219,0.61,0.54,0.54,0.38,0.5,0.0,0.54,0.29
1220,0.48,0.17,0.37,0.33,0.5,0.0,0.44,0.36
1221,0.47,0.47,0.5,0.19,0.5,0.0,0.51,0.26
1222,0.55,0.38,0.52,0.16,0.5,0.0,0.49,0.64
1223,0.41,0.39,0.61,0.17,0.5,0.0,0.5,0.61
1224,0.41,0.56,0.53,0.16,0.5,0.0,0.55,0.26
